ITEM_ID,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,PRICE,GENDER
274758fa-fd8a-4b25-b87f-fa6b56ef9f48,footwear,boot,Unsurpassed pair of saddle brown boots,80.99,M
9551aff2-a0fe-4c68-af2c-d5571c8de81d,groceries,dairy,This cheese is made sustainably by our dairy farmers,3.99,ANY
a128e480-4b47-4143-bea7-db14706b38cc,floral,bouquet,Wedding bouquet grown sustainably on our organic farms,56.99,ANY
80b2666c-0003-4e2e-80a4-033c69b462dd,apparel,scarf,Sassy scarf for women for every occasion,71.99,F
ee549b55-eee0-4280-bf62-6eaf26369765,jewelry,earrings,Voguish earrings for women for everyday wear,38.99,F
67b6b486-6d74-47a4-8173-d10a86ddc275,instruments,keys,This keyboard will delight the most demanding musician,109.99,ANY
3617c8ed-c344-4d20-a40b-10ba04f26d2c,housewares,kitchen,Outstanding for every kitchen,61.99,ANY
5617503f-933e-45e3-be3f-82cdf5f1bd42,outdoors,fishing,Outstanding fishing reel for every pole,88.99,ANY
d94f2195-c77a-45f1-ad44-38131f3f875d,furniture,dressers,Incomparable gainsboro dresser with two drawers is a must-have,262.99,ANY
0016fde3-0910-4cc1-8ef6-90e15f271073,groceries,seafood,"Flavorful farmed salmon, always sourced sustainably",24.99,ANY
a7aa9dc9-5066-4cb9-a111-abd793a48cff,electronics,headphones,This authoritative pair of headphones is unrivaled in clarity,64.99,ANY
c2af1853-e251-4ed4-ac53-e686a5d5c6c5,homedecor,decorative,This ceramic vase will delight everyone,37.99,ANY
62206a61-b821-47ea-be0c-c4fbf57e091e,books,travel,Plan your next trip with this essential reference book on Mexico,12.99,ANY
0b1cb5d7-c46f-4858-a85a-bd6c9efd850e,jewelry,necklace,This spiffy necklace for women will be noticed by all,104.99,F
7da40dc7-cacd-437c-90f0-6d72ae9c9472,furniture,tables,Increase your productivity with this unparalleled orange worktable,156.99,ANY
d4abbe9b-19dc-46d7-9ec7-1178f1df276a,furniture,tables,Outstanding dark slate gray worktable for your office,259.99,ANY
946437d2-1462-4b8e-81fb-e637f47ae824,furniture,tables,Edgy gray accent table to enhance your room,194.99,ANY
8fd77f20-e1cf-44d1-8a75-b38e6946edaf,seasonal,halloween,A must-have for that fanciful day loved by all,42.99,ANY
ee609388-f074-41ee-b469-fbe9c61166ab,floral,arrangement,Carnations arrangement delivered fresh and vibrant from our growers,145.99,ANY
62af4e62-c516-43cb-8afd-9241810c54f9,groceries,fruits,This delicious fruit is everyone's favorite,5.99,ANY
e0d8e638-5bc0-4d61-834a-f7eda2ab17e4,seasonal,christmas,A must-have for the holidays,72.99,ANY
2e2bca71-de2f-4130-ade3-f77ef0cf247c,instruments,keys,This keyboard is perfect for amateur and professional musicians,211.99,ANY
6654a4c8-61a7-4313-b5ee-fc0426633ca4,homedecor,cushion,This light blue rectangular cushion is very nice,36.99,ANY
452b5a4c-ad94-40d3-97d2-dbdeebc4354f,jewelry,earrings,Groovy earrings for women,46.99,F
1d9ab420-01b5-4d5d-b7b9-43c10f4eac84,homedecor,decorative,This rattan basket will delight everyone,45.99,ANY
41af1a6b-d952-40ed-ae74-4411c0ecb2c9,housewares,bowls,Splendid ceramic bowl for every occasion,66.99,ANY
326a1ec5-9de2-4acb-920a-2b38df25aeb1,electronics,camera,This camera is perfect for capturing those special moments,969.99,ANY
7471868a-fecd-40a8-8b34-d4ab1d46c1ec,instruments,percussion,This acoustic drum will delight the most demanding musician,263.99,ANY
b92a12e5-2d39-44b1-80b0-2c518e0596fd,seasonal,easter,A must-have for April,20.99,ANY
7c328756-a700-47d5-a9c4-696db1e72bb0,groceries,bakery,This yummy keylime pie is made fresh every day,13.99,ANY
ed4f07c7-6728-4f66-9755-2863f9c05903,groceries,dairy,This cheese is fresh from our dairy farms,3.99,ANY
fdc1116b-a994-4723-b3b0-ef0f6882b5d7,groceries,bakery,Bread made fresh daily in our kitchens,6.99,ANY
39b4eae7-37ee-4e6d-a617-afdf77129be5,instruments,wind,This clarinet is perfect for amateur and professional musicians,192.99,ANY
101172c2-2a10-4597-bdc2-bc8f5583ef6a,housewares,kitchen,A must-have for your kitchen,50.99,ANY
4041309b-d154-45bf-9adf-c69edfa80697,apparel,jacket,Cool all seasons casual jacket for men,184.99,M
f9456fda-e693-4046-a73f-64c9bedddad7,footwear,sneaker,Dandyish pair of black sneakers to explore in the city,242.99,M
9f32c911-f282-4d71-b70d-30f6d5630a35,electronics,cable,This handy cable is a must-have for your electronics,12.99,ANY
56dcfc2b-01d2-42d1-8002-32fdbe1a034a,furniture,tables,Increase your productivity with this outstanding dark khaki worktable,203.99,ANY
02aaaa49-e274-480e-9830-1e1a495f7da4,homedecor,clock,This alarm clock is a must-have,138.99,ANY
d16df944-ea75-43c3-b54b-6738731c081b,beauty,grooming,Delicately calibrated hairs for consistency of application,32.0,F
afdd9c41-2762-45bf-b6a7-e3fb8f1b34ba,beauty,grooming,A must-have in every bathroom,9.99,M
fe96a096-a0b6-4b20-a332-e11db6c0c7b0,beauty,bathing,Soft towel for the spa,67.99,ANY
6eda688b-de3f-4e1b-83a6-dc4a64d1a815,tools,saw,This saw is a must-have for your toolbox,17.99,ANY
85af708d-49ef-45dd-9b1f-8770885ba4b2,accessories,watch,Dandyish men's watch for every occasion,86.99,M
64759ab3-34a0-4f00-ae1a-1dc68b490774,tools,drill,Essential drill for every craftperson,19.99,ANY
1ec03abf-262f-4710-83f8-ea251b155c37,furniture,tables,Increase your productivity with this definitive bisque worktable,188.99,ANY
76a7c3b8-ecee-405c-8fc8-f68418ba95f9,groceries,bakery,Cupcake made fresh daily in our kitchens,9.99,ANY
5dd5e235-4d2e-432b-a1b9-8e738dc8aa3a,electronics,computer,Desktop computer for your computing needs,9.99,ANY
102d06e2-51a5-4a4d-863f-459f1c067915,housewares,kitchen,Incomparable for every kitchen,58.99,ANY
d8145423-38c9-43a5-a98f-8cd16fc64817,groceries,seafood,"Flavorful oysters, always sourced sustainably",14.99,ANY
cacb5fe5-f77f-4bd8-979c-8eec17cb3255,housewares,kitchen,A must-have for your kitchen,58.99,ANY
4c6701ee-45a1-4f80-9481-bc598aa7e540,housewares,kitchen,A must-have for your kitchen,52.99,ANY
49dd74a3-7d11-454b-b2b1-9d40f0fef566,homedecor,lighting,This floor lamp is a must-have for the lighting of your home,59.99,ANY
8c0c6d20-14f1-4387-a77b-662580d36cf2,accessories,belt,Dapper belt for all occasions,87.99,M
828d99c3-9514-4e1b-83e4-20e989af861d,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,450.99,ANY
2316cdbf-f982-4970-9dd9-ec94c4e45882,footwear,sneaker,An all-around venturesome pair of blue sneakers,62.99,M
0e3eb8f1-8f23-41fd-9f45-8e7747a5eb37,accessories,glasses,Dandyish glasses for men,112.99,M
b3ad661c-3fc2-43e9-83d2-ea2003e685e1,floral,bouquet,Wedding bouquet grown sustainably on our organic farms,58.99,ANY
aa28ecd4-29b6-479e-9093-b81275456c75,seasonal,christmas,A must-have for the holidays,53.99,ANY
ece250d1-7d4d-403b-8941-b90441f42705,apparel,jacket,Warm casual jacket for women,107.99,F
8af58e93-a468-4f8c-9ee9-07b55cfcc3c4,homedecor,decorative,This ceramic vase is a must-have for your home decor,21.99,ANY
f9a481fc-b635-416b-83da-ea944f206a6d,accessories,backpack,This black backpack for men is unsurpassed for exploring all over,126.99,M
1e5f1f36-9ff4-4436-9555-74b4ef2bd5bf,jewelry,necklace,Swell necklace for women for any occasion,55.99,F
59ce8372-1bbe-4c53-9913-e3ca5584a055,floral,centerpiece,Centerpiece delivered fresh and vibrant from our growers,81.99,ANY
93cb359c-94a9-4ff9-937b-b059506ba77d,jewelry,necklace,Trendy necklace for men,117.99,M
ded6d577-4fc3-44e1-9cde-d01d6d2f4c7c,furniture,tables,Trendy beige accent table to enhance your room,278.99,ANY
78770acc-562f-42a9-89fb-22bf5b6b60a2,accessories,bag,This saddle brown bag for men is unparalleled for everyday use,115.99,M
d055f31f-2e3e-4338-ac64-521f88779b50,furniture,tables,Unsurpassed dark gray worktable for your office,178.99,ANY
8c66f6d3-85de-4cff-bc4a-f05e34587813,homedecor,lighting,This taper candle will enhance your home,59.99,ANY
f9a771a3-41b9-4086-ad06-8c1b0ce8390e,apparel,scarf,Ultracool scarf for men,123.99,M
db13fb46-bcd9-4708-b98d-5ec644f61c6a,groceries,meat,Our beef is raised sustainably by our farmers,14.99,ANY
ca5dea77-c0de-410c-9fa9-0fd1a5b185df,homedecor,clock,This wall clock is a must-have,112.99,ANY
367c7c48-d53c-438b-92ff-900282b2789a,footwear,formal,Pair of sparkly heels for women,9.99,F
5f56f489-e61f-49e8-868a-4d98872b2ccb,groceries,seafood,"Flavorful oysters, always sourced sustainably",12.99,ANY
0820da7a-07f0-4541-9674-e9a7e98a58e0,seasonal,christmas,A must-have for the holidays,99.99,ANY
62c73bcf-6dc0-473b-b038-455122c05173,apparel,socks,These ultracool colorful socks will brighten smiles,11.99,M
73d9a14d-0fa0-44ca-b367-e4f9af3986ed,accessories,backpack,Black backpack is useful for traveling,82.99,ANY
304cd58e-1e7e-4151-9716-1bb222cb724e,homedecor,lighting,This floor lamp is a must-have for the lighting of your home,48.99,ANY
5e1679f5-2a52-44be-8453-760bf61d43b4,books,cooking,Learn to cook French cuisine with these easy recipes,42.99,ANY
d537d92a-23fe-4673-a697-795652ff10c8,housewares,kitchen,Unsurpassed for every kitchen,73.99,ANY
25e0f1af-8620-4eca-8573-4924d3fbee52,housewares,bowls,This elegant ceramic bowl is a must-have,22.99,ANY
00f54e56-4199-4102-ba91-5040f4e45236,accessories,handbag,This dark slate blue dressy handbag is outstanding,124.99,F
7d278838-fb4e-45cd-8fb2-b5e736fb9aa2,furniture,sofas,This refined pale gray sofa will be the highlight of any room,811.99,ANY
8f8f015a-4166-4e9e-ac0b-6d980614ca5d,seasonal,christmas,A must-have for the holidays,126.99,ANY
5179cb33-6f39-4f64-8a06-7f28cb206c30,jewelry,bracelet,A appealing bracelet for women to adorn any wrist,62.99,F
36136315-1170-4da8-af1f-1bb90c87b05d,furniture,chairs,Relax in this nice gray armchair,150.99,ANY
68ef5629-725e-4c74-93e9-ce5eb2adbbfe,seasonal,halloween,Be sure to order early in October,33.99,ANY
291d81c2-023b-40f0-8d06-ff3c8ccd1dfb,apparel,scarf,Groovy scarf for women for every occasion,92.99,F
d38d09a5-0504-42bd-97f1-83631d2e31ee,apparel,jacket,Well-insulated casual jacket for women,194.99,F
847f5f30-be58-4c11-88bc-9fd309d673f3,accessories,watch,Dandyish men's watch for every occasion,120.99,M
9257351d-59f7-481a-86c4-30dea451afa2,beauty,bathing,Wrap yourself in this upscale towel,22.99,ANY
5e10a645-8825-4f12-8a7c-0b42424b8c11,seasonal,valentine,Be sure to order early for that special day,47.99,ANY
8c99de3f-95b9-4cc5-8e1a-87a5fac313fa,instruments,keys,This grand piano is perfect for amateur and professional musicians,337.99,ANY
8c9b33ea-b3c5-4b55-9646-bafd4d851b8c,seasonal,valentine,A must-have for that special day,24.99,ANY
8918716f-1a75-43e6-9811-c87d04d8c0bd,groceries,seafood,"Tasty shrimp, always sourced sustainably",24.99,ANY
9ffda50b-e5a9-47ae-9d63-a0ab90f8cbac,instruments,microphone,This high fidelity microphone can be relied upon in every situation,253.99,ANY
20f199f6-09ae-4bf6-8cfd-aef64b0eea5f,homedecor,decorative,This frame will delight everyone,26.99,ANY
06888a99-341b-4b86-8e31-879c414a43db,homedecor,clock,This wall clock will keep you on time,118.99,ANY
cbac7097-59a4-4152-b304-08b778177d63,floral,arrangement,Roses arrangement grown sustainably on our organic farms,103.99,ANY
be9b69b4-4677-4484-a88a-24e29c52a46b,floral,plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,71.99,ANY
fc7ca715-a12e-4e6e-9cbc-ba5640550076,outdoors,pet,Your dog will love to chase this frisbee,50.99,ANY
17d25f5a-0832-432e-940e-446d4b402aa4,instruments,strings,This acoustic guitar is perfect for amateur and professional musicians,113.99,ANY
680d3d4b-7248-4a96-9f5c-b6db41c9e763,furniture,chairs,Relax in this nice dark gray armchair,142.99,ANY
6716caa1-0555-4d06-aaa2-dfa1b86bbe56,housewares,bowls,This splendid ceramic bowl is a must-have,64.99,ANY
17d2050f-19c4-4cf9-bf10-a83421f0052d,apparel,scarf,Sublime scarf for women,99.99,F
441c2a65-4b68-4864-b014-04a9bd9fe08a,accessories,glasses,Swell glasses for men,74.99,M
12f97970-a5e7-4659-8f24-9f77bb45cd0e,furniture,dressers,This outstanding dresser has two drawers to organize all your items,160.99,ANY
1dcab6d3-e5df-41f5-bf91-ef2872c14271,furniture,tables,This ideal black dining table will delight everyone,340.99,ANY
273065c3-745d-4346-b1e0-9803948e7978,accessories,glasses,Hip glasses for men,61.99,M
7f7f75c8-8756-4f73-b655-da1c77679fe7,homedecor,decorative,This ceramic vase is a must-have for your home decor,33.99,ANY
ff973006-27da-45dd-899c-8441c5eaebe0,accessories,glasses,These groovy glasses for men are unparalleled,140.99,M
5b8e7e76-98ec-48bc-9afd-b84bb8cacfe5,furniture,chairs,Incomparable white chair for any dining room,208.99,ANY
8c818e1b-69bd-4c92-9e93-08965146fc1f,instruments,keys,This upright piano is perfect for amateur and professional musicians,247.99,ANY
ec99cfbc-9a9d-443d-973b-9936b7613e04,groceries,bakery,This flavorful tree layer chocolate cake will delight everyone,14.99,ANY
e574f0de-94eb-4781-9ed7-248f5e041549,groceries,fruits,This flavorful fruit is everyone's favorite,2.99,ANY
902cbe57-92eb-4b43-b2a4-b82d293e7a7e,seasonal,christmas,A favorite for the holidays,144.99,ANY
c28fe40f-00bd-4c82-897d-1aff37a615ed,seasonal,halloween,A must-have for that fanciful day loved by all,50.99,ANY
0d270298-898c-4137-99b9-287dd1d93f04,outdoors,fishing,Unsurpassed fishing reel for every pole,36.99,ANY
e5274182-e14d-4456-91d7-7c910fcbd7db,homedecor,clock,This wall clock will keep you on time,136.99,ANY
153f3cbd-3fe4-4e31-8989-61f0ad3ff144,instruments,percussion,This drum set is perfect for amateur and professional musicians,457.99,ANY
80939475-9029-41f4-a178-f34ba9d5942b,footwear,sneaker,Dandyish pair of green sneakers to explore in the city,142.99,M
86a3fc89-b3d4-4bbc-b168-696de7871ac9,furniture,tables,Ideal black worktable for your office,340.99,ANY
b98a3579-2a92-47e5-a9ae-65d776c76ac3,accessories,handbag,This casual beige handbag is first-rate far and wide,144.99,F
04cec41f-e100-46e5-942e-f4f791819a47,seasonal,halloween,Be sure to order early in October,58.99,ANY
b3ec68c5-b2e4-4c93-bce8-ae7ee0154dea,footwear,formal,Pair of brown formal shoes for men,9.99,M
492bbb4d-5f25-44be-b0d4-1a9c8ed0ed02,footwear,formal,Pair of brown formal shoes for men,9.99,M
707af6c9-d718-4376-a854-476392d64536,furniture,sofas,This sumptuous white sofa will be the highlight of any room,704.99,ANY
2b1a78db-aab8-41e1-b8e4-9582c886124b,beauty,bathing,Wrap yourself in this rich towel,63.99,ANY
fbc3bec3-9271-42b5-8ca0-7f281f76e391,outdoors,fishing,Foolproof fishing Lure for every angler,61.99,ANY
c865e6da-5223-4a17-9271-fd3a96072625,seasonal,halloween,Be sure to order early in October,18.99,ANY
8ab1ac5c-2c08-4ca9-a670-3c899043080e,furniture,chairs,Increase your productivity with this nice black office chair,99.99,ANY
482322a0-528b-40e4-bb07-8e941a3ef0f6,footwear,sneaker,Boisterous pair of maroon sneakers for strolling in the city,126.99,M
baae9ca1-2fd5-4161-8eb3-d0c0616e34f6,outdoors,pet,Your pet will love this accessory,11.99,ANY
dfd7c361-dc70-4bb4-9c05-e6357ecabc49,housewares,kitchen,Outstanding for every kitchen,75.99,ANY
0ad9cfa9-4663-4637-969e-e19bd1466563,furniture,tables,Increase your productivity with this incomparable dark gray worktable,191.99,ANY
24f8ba65-f4e1-4cd1-8a6e-cb3ea490890a,footwear,boot,This pair of brown boots is sublime for the weekend,253.99,F
c40c054e-75b2-4af7-985e-20a2538a8180,furniture,dressers,This unsurpassed dresser has lots of drawers to organize all your items,209.99,ANY
fbd0ad8d-0d41-4dcd-b1d3-cf93700d8f20,jewelry,bracelet,A magnificent bracelet for women to adorn any wrist,142.99,F
6d818a30-beab-496c-9c9c-8e01a5936d05,seasonal,christmas,A favorite for the holidays,114.99,ANY
c48cdd85-79da-4903-8bbf-93ee217f1fb6,seasonal,halloween,A must-have for that fanciful day loved by all,35.99,ANY
124db2fa-17c0-4e94-9844-d1b64a081df5,furniture,chairs,Outstanding white chair for any dining room,173.99,ANY
dc8f6e1b-3d49-436e-93ef-821fe08ffa4e,housewares,kitchen,Unrivaled for every kitchen,53.99,ANY
8990ce18-b6ee-4219-917b-ceb15c7bf1d1,outdoors,fishing,Unsurpassed fishing reel for every pole,53.99,ANY
56df610b-ae16-4f6f-9276-3665c8da3655,instruments,strings,This violin is perfect for amateur and professional musicians,386.99,ANY
ccb407b1-7620-4303-8521-fea86c51f503,apparel,socks,Ultracool and colorful socks,7.99,M
e0b421f5-481e-4766-847d-474ee9228729,accessories,bag,This black bag for women is quintessential for all occassions,78.99,F
7750f919-4d16-4804-939c-6c5c4094354a,instruments,keys,This upright piano will delight the most demanding musician,139.99,ANY
3304d762-d74a-461f-8416-c93748fed98c,floral,bouquet,Wedding bouquet delivered fresh and vibrant from our growers,107.99,ANY
516dc1f4-0c1f-4b53-8146-66314e3a35ee,housewares,kitchen,Unparalleled for every kitchen,68.99,ANY
f58c9fff-3c8e-4da8-825e-d6aac4f4436a,seasonal,valentine,Be sure to order early for that special day,41.99,ANY
254ade27-c83e-4359-b8a6-2721a6257817,footwear,sandals,This supercool pair of sandals for men is perfect for the summer,9.99,M
1def0093-96b2-4cc4-a022-071941f75b92,housewares,kitchen,Ideal for every kitchen,58.99,ANY
3ab996bb-9c82-4e05-b14a-81a68352c418,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,392.99,ANY
6bc496d1-f431-4642-b9ae-9dcc5881afe9,electronics,computer,This desktop computer is a boon for productivity,783.99,ANY
f3f06fce-6be3-4836-a772-2aefa329675b,jewelry,bracelet,A classy bracelet for women to adorn any wrist,127.99,F
64c544f9-4751-446b-9dfb-49776eb7c278,furniture,tables,Outstanding light gray worktable for your office,303.99,ANY
4434a6d2-bcdd-43f9-b910-26d926ec7c34,furniture,sofas,Enjoy this large and beautiful brown leather sofa,898.99,ANY
9853e59b-7118-4433-b4dc-5f57191733ef,groceries,meat,Our pork is raised sustainably by our farmers,10.99,ANY
1a8bc5f7-290f-4858-bcc4-b61c52fe2e01,apparel,scarf,Dapper scarf for men,112.99,M
385022fa-d596-48f4-a062-525f933994d1,apparel,jacket,Black jacket for men about town,108.99,M
588161af-cace-4854-889d-0a2258545cb5,accessories,watch,This funky watch for men is outstanding everyday,136.99,M
7c0147c7-4dba-4d4c-a543-57c5da5a4774,accessories,glasses,These voguish glasses for women are perfect everywhere,93.99,F
70afef2f-5a5e-4f39-ab6e-7050902f060c,groceries,vegetables,Keep your pantry well stocked with this delish and polyvalent veggie,5.99,ANY
53c51962-3546-4c9c-b88e-fe287c94782f,footwear,formal,Pair of black formal shoes for men,9.99,M
c16068f6-8f02-4d52-9680-bfe0c75e68ac,instruments,strings,This violin is perfect for amateur and professional musicians,356.99,ANY
a33a4931-ddd6-410e-bf4c-7e1f0a39feec,outdoors,pet,Your dog will love to chase this frisbee,25.99,ANY
b7f0c7f6-3d88-4dda-a6ab-ba3a29502642,apparel,shirt,Striped tee for men for every occasion,241.99,M
43c778d9-3e6c-4dec-aa34-e171b1f6c3c6,homedecor,decorative,This ceramic vase will delight everyone,38.99,ANY
096534d1-ec28-4b3d-9b51-7feaa6aa5abc,footwear,formal,Pair of white heels for women,9.99,F
0ce88e06-0088-4591-8be1-329bb8241c9e,electronics,camera,This video camera is perfect for capturing those special moments,1520.99,ANY
5dea207e-839d-4dd5-8712-6d1a43c292ac,footwear,sneaker,This groovy pair of gray sneakers is perfect for exploring in the city,93.99,M
